Source Artifact Id,Target Artifact Id,Probability,Is correct
AUD,CCHIT0510,0.00686815689497341,0
AUD,CCHIT0316,0.00684958811048765,0
AUD,CCHIT0649,0.00684921855828867,0
AUD,CCHIT0147,0.00680326724427217,0
AUD,CCHIT0232,0.00679550259173019,0
AUD,CCHIT0444,0.00678154318268244,0
AUD,CCHIT0112,0.00673635220021969,0
AUD,CCHIT1046,0.00666458174508469,0
AUD,CCHIT0100,0.00663234648629368,0
AUD,CCHIT0236,0.00647054257390633,1
AUD,CCHIT0442,0.00646687074940375,0
AUD,CCHIT0680,0.00643889386154393,0
AUD,CCHIT0415,0.00642936417003413,0
AUD,CCHIT0047,0.00640669923292724,0
AUD,CCHIT0850,0.00639096824140337,0
AUD,CCHIT0569,0.00633432559588874,0
AUD,CCHIT0572,0.00632301888394583,0
AUD,CCHIT0631,0.00626371871629454,0
AUD,CCHIT0311,0.00623316333592698,0
AUD,CCHIT0654,0.00622119143242568,0
AUD,CCHIT0233,0.00620008256943638,1
AUD,CCHIT0977,0.0061981566545569,0
AUD,CCHIT0423,0.00606162021355255,0
AUD,CCHIT0328,0.00603775445578782,0
AUD,CCHIT0919,0.00601834186377665,0
AUD,CCHIT0546,0.00598483245693005,0
AUD,CCHIT0126,0.00590200138338899,0
AUD,CCHIT0237,0.00589546649801599,1
AUD,CCHIT0530,0.00585180099374198,0
AUD,CCHIT0393b,0.00575710337631165,1
AUD,CCHIT0965,0.00574691199426933,0
AUD,CCHIT0002,0.00573023015932617,0
AUD,CCHIT0653,0.00559930370470377,0
AUD,CCHIT0162,0.00558199792937007,0
AUD,CCHIT0201,0.00557194789938869,0
AUD,CCHIT0096,0.00556170896508913,0
AUD,CCHIT0635,0.00552412411557424,0
AUD,CCHIT0848,0.00550794495555066,0
AUD,CCHIT0911,0.0054722125944731,0
AUD,CCHIT0958,0.00541453052201837,0
AUD,CCHIT0734,0.00541043795427679,0
AUD,CCHIT0514,0.0053851874790376,0
AUD,CCHIT0426,0.00537892030144075,0
AUD,CCHIT0779,0.0053652356004263,0
AUD,CCHIT0640,0.00527310355372127,0
AUD,CCHIT0355,0.00522710506953419,0
AUD,CCHIT0243,0.00522622326410616,0
AUD,CCHIT1047,0.00521743821581318,0
AUD,CCHIT0910,0.00517882556539337,0
AUD,CCHIT0161,0.0051675488603192,0
AUD,CCHIT0803,0.0051322119303629,0
AUD,CCHIT0909,0.00513076739710583,0
AUD,CCHIT0475,0.00512854725373898,0
AUD,CCHIT0968,0.00512327287998269,0
AUD,CCHIT0749,0.005046616633392,0
AUD,CCHIT0545,0.00504417722428257,0
AUD,CCHIT0912,0.00502568385704635,0
AUD,CCHIT0707,0.00499188087528784,0
AUD,CCHIT0525,0.00485874731496134,0
AUD,CCHIT0517,0.00481587990776584,0
AUD,CCHIT0557,0.00477800341219463,0
AUD,CCHIT0191,0.00476827983933176,0
AUD,CCHIT0326,0.00474259721900023,0
AUD,CCHIT0135,0.00473534129802893,0
AUD,CCHIT0046,0.00470763193484867,0
AUD,CCHIT0307,0.00470060517438556,0
AUD,CCHIT0141,0.00465083624927093,0
AUD,CCHIT0574,0.00459169423648754,0
AUD,CCHIT0908,0.00457421689488909,0
AUD,CCHIT0978,0.00456818240258874,0
AUD,CCHIT0340,0.00454357220697553,0
AUD,CCHIT0732,0.00453233019082582,0
AUD,CCHIT0883,0.00449552056557486,0
AUD,CCHIT1041,0.00449206765210899,0
AUD,CCHIT0859,0.00449113106070638,0
AUD,CCHIT0843,0.00448596079592422,0
AUD,CCHIT0221,0.00447337736360209,0
AUD,CCHIT0801,0.00446161627608601,0
AUD,CCHIT0781,0.00446149014963832,0
AUD,CCHIT0780,0.00440488915340182,0
AUD,CCHIT0814,0.00437934534061325,0
AUD,CCHIT0966,0.00437901693319946,0
AUD,CCHIT0857,0.00437004343924613,0
AUD,CCHIT0222,0.00433893052614459,0
AUD,CCHIT0534,0.00433636755528834,1
AUD,CCHIT0240,0.00432726723914427,0
AUD,CCHIT0309,0.00431373410216675,0
AUD,CCHIT0846,0.00430188245190799,0
AUD,CCHIT0022,0.0042939923246062,0
AUD,CCHIT0847,0.0042180467451837,0
AUD,CCHIT0656,0.00421336357526735,0
AUD,CCHIT0851,0.00420400638914255,0
AUD,CCHIT0300,0.00416871050092588,0
AUD,CCHIT0324,0.00414577872992171,0
AUD,CCHIT0668,0.00413753103356045,0
AUD,CCHIT0006,0.00399307632729413,0
AUD,CCHIT0550,0.00399247818665393,0
AUD,CCHIT0974,0.00398405587761838,0
AUD,CCHIT0145,0.00395260835731033,0
AUD,CCHIT0341,0.00384973747722803,0
AUD,CCHIT0860,0.00384612772520391,0
AUD,CCHIT0509,0.00383956668876373,0
AUD,CCHIT0858,0.0037958688947171,0
AUD,CCHIT0281,0.00373570958615909,0
AUD,CCHIT0745,0.00370788679720366,0
AUD,CCHIT0755,0.00370761811945904,0
AUD,CCHIT0740,0.00363191548446762,0
AUD,CCHIT0347,0.00361518924855262,0
AUD,CCHIT0480,0.00361142759608518,0
AUD,CCHIT0157,0.0035860462948259,0
AUD,CCHIT0627,0.00356947182710238,0
AUD,CCHIT0607,0.00354163788151414,0
AUD,CCHIT0969,0.00349531700586517,0
AUD,CCHIT0786,0.003468451131797,0
AUD,CCHIT0354,0.00345512857722835,0
AUD,CCHIT0026,0.0034445914486945,0
AUD,CCHIT0662,0.00339541136684464,0
AUD,CCHIT0628,0.00337675047272102,0
AUD,CCHIT0747,0.00332451822846563,0
AUD,CCHIT0175,0.00332018185937239,0
AUD,CCHIT0306,0.00331106181576969,0
AUD,CCHIT0193,0.00326013715869604,0
AUD,CCHIT0681,0.00321305226974115,0
AUD,CCHIT0931,0.00319691741841515,0
AUD,CCHIT0548,0.00318573181206489,0
AUD,CCHIT0149,0.00309004557780361,0
AUD,CCHIT0465,0.00303554796134816,0
AUD,CCHIT0887,0.00301016463113987,0
AUD,CCHIT0764,0.00300683476996945,0
AUD,CCHIT0352,0.00299191484240884,0
AUD,CCHIT0967,0.00298197814444956,0
AUD,CCHIT0700,0.00292921954115599,0
AUD,CCHIT0611,0.0029214292094347,0
AUD,CCHIT0609,0.00291428493226725,0
AUD,CCHIT1043,0.00291187226356163,0
AUD,CCHIT0256,0.00284955684208713,0
AUD,CCHIT0885,0.00282295428160376,0
AUD,CCHIT0369,0.00280639091458985,1
AUD,CCHIT0886,0.00271570981377048,0
AUD,CCHIT0549,0.00267775018685008,0
AUD,CCHIT0568,0.00264747592181201,1
AUD,CCHIT0363,0.00262809499402682,0
AUD,CCHIT0610,0.00257508871203139,0
AUD,CCHIT0767,0.0025557193078667,0
AUD,CCHIT0090,0.00253790297011795,0
AUD,CCHIT0349,0.00251886658286428,0
AUD,CCHIT1001,0.0025072272206901,0
AUD,CCHIT0751,0.00245930217730967,0
AUD,CCHIT0351,0.00245763227160043,0
AUD,CCHIT0748,0.00241407936805194,0
AUD,CCHIT0491,0.00239845645828065,0
AUD,CCHIT0837,0.00238647469724035,0
AUD,CCHIT0539,0.00234757697427341,0
AUD,CCHIT1044,0.00230117752863883,0
AUD,CCHIT0396,0.00229103300272757,0
AUD,CCHIT0089,0.00225083292730817,0
AUD,CCHIT0750,0.00222856351827754,0
AUD,CCHIT0547,0.00220705083512862,0
AUD,CCHIT0364,0.00220254499986325,0
AUD,CCHIT0242,0.00217366904250274,1
AUD,CCHIT0608,0.00214594836436906,0
AUD,CCHIT0371,0.00213111584880056,0
AUD,CCHIT0158,0.00210264808487724,0
AUD,CCHIT0612,0.00207636812248276,0
AUD,CCHIT0387,0.00205833046326137,0
AUD,CCHIT0836,0.00205828939663956,0
AUD,CCHIT0710,0.00203110037624783,0
AUD,CCHIT0503,0.00196675040665934,0
AUD,CCHIT0235,0.00195533673752951,0
AUD,CCHIT0746,0.00192972368600312,0
AUD,CCHIT0634,0.00192419707045291,0
AUD,CCHIT0544,0.0019000784970666,0
AUD,CCHIT0559,0.00184278818393206,0
AUD,CCHIT0542,0.00183291178064832,0
AUD,CCHIT0560,0.00182955430964552,0
AUD,CCHIT0613,0.00177006820295552,0
AUD,CCHIT0589,0.00174720163434917,0
AUD,CCHIT0541,0.00171284696905586,0
AUD,CCHIT0403,0.00163556489308046,0
AUD,CCHIT0561,0.00163431580308231,0
AUD,CCHIT0315,0.00161665223397115,0
AUD,CCHIT0812,0.00158893425481675,0
AUD,CCHIT0600,0.00153974670502866,0
AUD,CCHIT0155,0.00145283279619721,0
AUD,CCHIT0916,0.00144045212341273,0
AUD,CCHIT0153,0.00143717704559656,0
AUD,CCHIT0698,0.00139003414689047,0
AUD,CCHIT0601,0.00122102072802308,0
AUD,CCHIT0395,0.00116868480049892,0
AUD,CCHIT0892,0.00115831766223425,0
AUD,CCHIT0518,0.00107949431736935,0
AUD,CCHIT0723,0.000988061518293501,0
AUD,CCHIT0602,0.000886962999707327,0
AUD,CCHIT0714,0.000877213325598398,0
AUD,CCHIT0893,0.00085301578157206,0
AUD,CCHIT1064,0.000720233046894724,0
AUD,CCHIT0312,0.000720171260329573,0
AUD,CCHIT0596,0.000683720663815399,0
AUD,CCHIT0400,0.00065903302603429,0
AUD,CCHIT0593,0.000563797152108571,0
AUD,CCHIT0398,0.000556860223732169,0
AL,CCHIT0766,0.0907066165550779,0
AL,CCHIT0269,0.0732124026460057,0
AL,CCHIT0172,0.0658353608809327,0
AL,CCHIT0118,0.0547155119066807,0
AL,CCHIT0213,0.0480070494574882,0
AL,CCHIT0287,0.0469057572444995,0
AL,CCHIT0014,0.0459571249246057,0
AL,CCHIT0702,0.0437238409405009,0
AL,CCHIT0937,0.0404451669215384,0
AL,CCHIT0701,0.0402150370018109,0
AL,CCHIT0325,0.0394773055614331,0
AL,CCHIT0896,0.0378626214005412,0
AL,CCHIT0943,0.0377358326319456,0
AL,CCHIT0062,0.0370901546169401,0
AL,CCHIT0539,0.0370217212802594,1
AL,CCHIT0216,0.0359449451072693,0
AL,CCHIT0224,0.035605194190053,0
AL,CCHIT0677,0.0347439250492818,0
AL,CCHIT1025,0.034703786978309,0
AL,CCHIT0392,0.0344376583339936,0
AL,CCHIT0218,0.0330594606748996,0
AL,CCHIT0739,0.03245667203311,0
AL,CCHIT0160,0.0310315418068367,0
AL,CCHIT0098,0.0307059104414943,0
AL,CCHIT0524,0.0300621472123825,0
AL,CCHIT0999,0.0297414678068385,0
AL,CCHIT0484,0.0297147253177741,0
AL,CCHIT0023,0.0288716401958775,0
AL,CCHIT0274,0.0287223202233499,0
AL,CCHIT0159,0.0285603793382557,0
AL,CCHIT0895,0.0273907940952882,0
AL,CCHIT0787,0.0272614219195166,0
AL,CCHIT0989,0.0269316105505819,0
AL,CCHIT0620,0.0269307859901817,0
AL,CCHIT0622,0.0264079288649813,0
AL,CCHIT0577,0.0246861708026368,0
AL,CCHIT0138,0.0241260077907741,0
AL,CCHIT0231,0.0241136083780397,0
AL,CCHIT0066,0.0240999850366102,0
AL,CCHIT0067,0.0230875652167978,0
AL,CCHIT0059,0.0230459333739771,0
AL,CCHIT0621,0.02254580785539,0
AL,CCHIT0957,0.0225038117829414,0
AL,CCHIT0319,0.0203508632767,0
AL,CCHIT0614,0.0201921617565396,0
AL,CCHIT0984,0.0195846832138157,0
AL,CCHIT0623,0.0186246692505254,0
AL,CCHIT0327,0.0183175859725167,0
AL,CCHIT0128,0.0180809278903453,0
AL,CCHIT0472,0.0176074406639793,0
AL,CCHIT0064,0.0172456572149861,0
AL,CCHIT0012,0.01721579693678,0
AL,CCHIT0060,0.0164775573714144,0
AL,CCHIT0474,0.0162906915276183,0
AL,CCHIT0659,0.0160939696145251,0
AL,CCHIT0063,0.0159822643897926,0
AL,CCHIT0431,0.0159653791312707,0
AL,CCHIT0510,0.0155791781231926,0
AL,CCHIT0404,0.0154759239659579,0
AL,CCHIT1043,0.0152513707146627,0
AL,CCHIT0061,0.0150372289259699,0
AL,CCHIT0879,0.0149496054351875,0
AL,CCHIT0877,0.0145646694915602,0
AL,CCHIT0616,0.0143273936578023,0
AL,CCHIT0445,0.0142076161959243,0
AL,CCHIT0321,0.0133756888887106,0
AL,CCHIT0844,0.0128509625878018,0
AL,CCHIT0669,0.0127914815885186,0
AL,CCHIT0765,0.0124871082468927,0
AL,CCHIT0035,0.0124475963782509,0
AL,CCHIT0920,0.0119531884304056,0
AL,CCHIT0880,0.0118445375769481,0
AL,CCHIT0376,0.0112390360173677,0
AL,CCHIT1017,0.0108506855640372,0
AL,CCHIT0590,0.0102509552775734,0
AL,CCHIT0735,0.00998231995519498,0
AL,CCHIT0320,0.00996831544805607,0
AL,CCHIT0354,0.00978452166086386,0
AL,CCHIT0882,0.00975709529342933,0
AL,CCHIT0093,0.00944733397875496,0
AL,CCHIT0530,0.00936795829496918,0
AL,CCHIT0034,0.00936117026883956,0
AL,CCHIT0021,0.00924131759460742,0
AL,CCHIT1027,0.00905868156952712,0
AL,CCHIT1019,0.0089940333222639,0
AL,CCHIT0366,0.00890979986613403,0
AL,CCHIT0389,0.00878036960568799,0
AL,CCHIT0166,0.00872603122756656,0
AL,CCHIT0164,0.00861746754982873,0
AL,CCHIT0383,0.00861362610222818,0
AL,CCHIT0755,0.00841006458924994,0
AL,CCHIT0308,0.008284163625351,0
AL,CCHIT0948,0.0081381469536568,0
AL,CCHIT0881,0.00806866703757965,0
AL,CCHIT0988,0.00784461610328406,0
AL,CCHIT0390,0.00776999234462745,0
AL,CCHIT0486,0.0077440644314401,0
AL,CCHIT0763,0.00771743078829406,0
AL,CCHIT1005,0.00755886800546625,0
AL,CCHIT0276,0.00735794873364833,0
AL,CCHIT0945,0.00732889504350961,0
AL,CCHIT0058,0.00732693565627754,0
AL,CCHIT0805,0.00727513475665804,0
AL,CCHIT0918,0.00710107461884992,0
AL,CCHIT0311,0.00706940474470158,0
AL,CCHIT0373,0.00690932879867476,0
AL,CCHIT0904,0.00688080067869957,0
AL,CCHIT0932,0.00687608782422266,0
AL,CCHIT0328,0.00684777980244308,0
AL,CCHIT0233,0.00683215193463418,0
AL,CCHIT0700,0.00664440747225858,0
AL,CCHIT0129,0.00658086674208865,0
AL,CCHIT0237,0.00649648168212257,0
AL,CCHIT0833,0.00649375253123191,0
AL,CCHIT0661,0.00647012668405964,0
AL,CCHIT1015,0.00635511292816814,0
AL,CCHIT0145,0.00632760244021081,0
AL,CCHIT0002,0.00631440027297867,0
AL,CCHIT1030,0.00618131894288858,0
AL,CCHIT0019,0.00617992451148272,0
AL,CCHIT0419,0.00615231451889147,0
AL,CCHIT0647,0.00603633186561443,0
AL,CCHIT0569,0.00594101696191445,0
AL,CCHIT0804,0.00583598085120379,0
AL,CCHIT0243,0.00575901223649977,0
AL,CCHIT1034,0.00575305849281465,0
AL,CCHIT0575,0.00562225909559465,0
AL,CCHIT0018,0.00556360137016894,0
AL,CCHIT0903,0.00550024026061662,0
AL,CCHIT0326,0.00537886422596411,0
AL,CCHIT0430,0.00537122220794168,0
AL,CCHIT0350,0.00537008725198961,0
AL,CCHIT0307,0.00533123852719129,0
AL,CCHIT1008,0.00527060835265377,0
AL,CCHIT0464,0.00523094962871284,0
AL,CCHIT0991,0.00498014893580183,0
AL,CCHIT1041,0.00495001290001433,0
AL,CCHIT0810,0.00475401239494712,0
AL,CCHIT0902,0.00474172376030569,0
AL,CCHIT0456,0.00472372365186334,0
AL,CCHIT0324,0.0047019765477448,0
AL,CCHIT0921,0.00465203516610203,0
AL,CCHIT0086,0.00448837228558209,0
AL,CCHIT0316,0.00434354465457305,0
AL,CCHIT0483,0.00433664766599028,0
AL,CCHIT0990,0.00433282232338926,0
AL,CCHIT1045,0.00424171850640556,0
AL,CCHIT0077,0.00421532116813765,0
AL,CCHIT0468,0.00414056144955367,0
AL,CCHIT0429,0.00409106988073504,0
AL,CCHIT0724,0.00406743613510818,0
AL,CCHIT0454,0.00406099482313272,0
AL,CCHIT1044,0.00401755796931709,0
AL,CCHIT0480,0.0039795957168402,0
AL,CCHIT0962,0.00393318108163032,0
AL,CCHIT0306,0.00375527398351441,0
AL,CCHIT1032,0.00371187499361346,0
AL,CCHIT0175,0.00365865884200804,0
AL,CCHIT0651,0.00354750127155833,0
AL,CCHIT0085,0.00348652971601177,0
AL,CCHIT0974,0.00347782281943238,0
AL,CCHIT0481,0.00339843635388945,0
AL,CCHIT0707,0.00333286781748205,0
AL,CCHIT0352,0.00329692654088032,0
AL,CCHIT0967,0.00328597684312613,0
AL,CCHIT0789,0.00315819494378614,0
AL,CCHIT0065,0.00313580605187438,0
AL,CCHIT0020,0.00309927934492392,0
AL,CCHIT0338,0.00309850923678379,0
AL,CCHIT0886,0.00299256370383204,0
AL,CCHIT0477,0.00294668924139374,0
AL,CCHIT0010,0.00292269977510409,0
AL,CCHIT0676,0.0029000279007192,0
AL,CCHIT0344,0.00287727542436879,0
AL,CCHIT0410,0.00285591358627605,0
AL,CCHIT0725,0.00285591358627605,0
AL,CCHIT0088,0.00285251754571776,0
AL,CCHIT0090,0.00279663028564818,0
AL,CCHIT0806,0.00278594427440353,0
AL,CCHIT0793,0.00273720266635106,0
AL,CCHIT0835,0.00271753610775691,0
AL,CCHIT0751,0.00271001651032589,0
AL,CCHIT0351,0.00270817636555454,0
AL,CCHIT0837,0.00262976460992331,0
AL,CCHIT0817,0.00255247405365189,0
AL,CCHIT1014,0.00249009543422938,0
AL,CCHIT0089,0.0024802947971457,0
AL,CCHIT0750,0.00245575512621587,0
AL,CCHIT0467,0.00236239624378232,0
AL,CCHIT0836,0.00226812235575861,0
AL,CCHIT0124,0.00225116041845308,0
AL,CCHIT0503,0.00216725139468935,0
AL,CCHIT0256,0.0021478970864187,0
AL,CCHIT0729,0.00206812335820033,0
AL,CCHIT0728,0.00205241275652488,0
AL,CCHIT0428,0.00204184872112621,0
AL,CCHIT0031,0.00202381955366266,0
AL,CCHIT0727,0.00194612073760827,0
AL,CCHIT0091,0.00192149373806495,0
AL,CCHIT1042,0.00185656208889157,0
AL,CCHIT0362,0.00184927211693696,0
AL,CCHIT1013,0.0018231691044547,0
AL,CCHIT0369,0.00179004101537435,0
AL,CCHIT0174,0.00176477402789943,0
AL,CCHIT0478,0.00176477402789943,0
AL,CCHIT0812,0.00175091865656228,0
AL,CCHIT0550,0.00174258747494418,0
AL,CCHIT0816,0.00174215105622947,0
AL,CCHIT0568,0.00168867796094335,0
AL,CCHIT0345,0.00165529213227706,0
AL,CCHIT0365,0.00165010867368106,0
AL,CCHIT0815,0.00153624328433922,0
AL,CCHIT0714,0.00144996167045856,0
AL,CCHIT0628,0.00143701484590957,0
AL,CCHIT0432,0.00138860340854185,0
AL,CCHIT0668,0.00124050717527432,0
AL,CCHIT0371,0.00117418656173122,0
AL,CCHIT0395,0.00113848845178429,0
AL,CCHIT0469,0.00102085156253598,0
AL,CCHIT0304,0.00102008387810142,0
AL,CCHIT0892,0.00101113631977421,0
AL,CCHIT0641,0.000944444959674034,0
AL,CCHIT0312,0.000816789461528598,0
AL,CCHIT0893,0.000744627545801562,0
AL,CCHIT0396,0.000642612706177121,0
AL,CCHIT0519,0.000638643985224258,0
AL,CCHIT1064,0.000628716815914026,0
AL,CCHIT0393b,0.000622785198883465,0
AL,CCHIT0363,0.000446097853798025,0
SED,CCHIT0620,0.0465305069462741,0
SED,CCHIT0766,0.0439184515717516,0
SED,CCHIT0538,0.0425203082099911,0
SED,CCHIT0427,0.0381880968583054,0
SED,CCHIT0269,0.035448079557766,0
SED,CCHIT0030,0.0345330641302633,0
SED,CCHIT0563,0.0336988992325749,0
SED,CCHIT0072,0.0335411475985698,0
SED,CCHIT0840,0.0333533571154927,0
SED,CCHIT0531,0.0333209842167541,0
SED,CCHIT0172,0.0318762535564575,0
SED,CCHIT0702,0.0293327553109603,0
SED,CCHIT0036,0.0291220573180806,0
SED,CCHIT0701,0.0269788247057378,0
SED,CCHIT0622,0.0255724530142231,0
SED,CCHIT0537,0.0254769768246482,0
SED,CCHIT0216,0.0241141733392591,0
SED,CCHIT0562,0.0235463067674783,0
SED,CCHIT0213,0.023244117758721,0
SED,CCHIT0287,0.02271089261419,0
SED,CCHIT0014,0.022251582541971,0
SED,CCHIT0218,0.0221784054152228,0
SED,CCHIT0621,0.0218325191270191,0
SED,CCHIT0820,0.0217067912440102,0
SED,CCHIT0821,0.0217067912440102,0
SED,CCHIT0541,0.0213331598653949,1
SED,CCHIT0359,0.0204101600030271,0
SED,CCHIT0168,0.0200796872267991,0
SED,CCHIT0548,0.0198388201815005,1
SED,CCHIT0119,0.0197505645920844,0
SED,CCHIT0937,0.0195827953044243,0
SED,CCHIT0178,0.0185563701550117,0
SED,CCHIT0895,0.0183755004978477,0
SED,CCHIT0896,0.0183323749414633,0
SED,CCHIT0943,0.018270986184999,0
SED,CCHIT0659,0.0182095795659924,0
SED,CCHIT0623,0.0180354348025408,0
SED,CCHIT0200,0.017597434526325,0
SED,CCHIT0224,0.017239370799253,0
SED,CCHIT0295,0.0171732134064863,0
SED,CCHIT0617,0.0170354605226787,0
SED,CCHIT1025,0.016802926243399,0
SED,CCHIT0392,0.016674071718546,0
SED,CCHIT0446,0.0162718498523683,0
SED,CCHIT0160,0.0150248936384128,0
SED,CCHIT0261,0.0148955632649536,0
SED,CCHIT0328,0.0146922216489028,0
SED,CCHIT0667,0.0146243166570326,0
SED,CCHIT0524,0.0145555308601793,0
SED,CCHIT0483,0.014267327990386,0
SED,CCHIT0290,0.0139887035640538,0
SED,CCHIT0023,0.0139791095721197,0
SED,CCHIT0274,0.0139068116270391,0
SED,CCHIT0159,0.0138284028715413,0
SED,CCHIT0785,0.0137692686383246,0
SED,CCHIT0333,0.0136264346778586,0
SED,CCHIT0254,0.0135434668644783,0
SED,CCHIT1020,0.0132353562689858,0
SED,CCHIT0787,0.0131994719219008,0
SED,CCHIT0106,0.0128300902156403,0
SED,CCHIT0275,0.0127844880880532,0
SED,CCHIT0098,0.012706660043866,0
SED,CCHIT0277,0.0125145942559478,0
SED,CCHIT0554,0.0123976550090623,0
SED,CCHIT0819,0.0121407768882177,0
SED,CCHIT0577,0.0119525833733338,0
SED,CCHIT1012,0.0118718630209177,0
SED,CCHIT0138,0.0116813628930303,0
SED,CCHIT0231,0.0116753593286997,0
SED,CCHIT0066,0.0116687631609278,0
SED,CCHIT0590,0.0115984800658461,0
SED,CCHIT0060,0.0114052503660786,0
SED,CCHIT0355,0.0112563448932075,0
SED,CCHIT0481,0.0111806653087461,0
SED,CCHIT0067,0.0111785683712268,0
SED,CCHIT0532,0.0110330817333596,0
SED,CCHIT0586,0.0109448599404551,0
SED,CCHIT0618,0.0109405499313003,0
SED,CCHIT0576,0.0107844453255696,0
SED,CCHIT0022,0.0107748308498201,0
SED,CCHIT0776,0.0107708891264929,0
SED,CCHIT0587,0.0107283876956118,0
SED,CCHIT0585,0.0107112902510891,0
SED,CCHIT0303,0.0101245920160007,0
SED,CCHIT0523,0.0100623201977629,0
SED,CCHIT0614,0.00977666803055187,0
SED,CCHIT0729,0.00951899290364398,0
SED,CCHIT0792,0.00950230440277929,0
SED,CCHIT0984,0.00948253825289339,0
SED,CCHIT0728,0.00944668140188196,0
SED,CCHIT0273,0.00921068749561021,0
SED,CCHIT0367,0.00916466785439962,0
SED,CCHIT0062,0.00914976031896966,0
SED,CCHIT0556,0.00908499810254247,0
SED,CCHIT0727,0.00895744899233091,0
SED,CCHIT0697,0.00885536683718112,0
SED,CCHIT0021,0.00878131017209047,0
SED,CCHIT0366,0.00862791775938864,0
SED,CCHIT0777,0.00859960328264223,0
SED,CCHIT0012,0.00833556770996939,0
SED,CCHIT0987,0.0079873088290435,0
SED,CCHIT1048,0.00798364822260423,0
SED,CCHIT0971,0.00778231253322715,0
SED,CCHIT0431,0.007730138735531,0
SED,CCHIT0393b,0.00758827644710114,0
SED,CCHIT0510,0.00754314741213685,0
SED,CCHIT0005,0.00753465757128883,0
SED,CCHIT0229,0.00734209184734824,0
SED,CCHIT0372,0.00733565681080552,0
SED,CCHIT0693,0.00730283703494874,0
SED,CCHIT0695,0.00714229300313231,0
SED,CCHIT0522,0.00699416525305249,0
SED,CCHIT0051,0.00696724296909433,0
SED,CCHIT0572,0.00694443418528125,0
SED,CCHIT0616,0.00693705672647964,0
SED,CCHIT0199,0.00678378031265474,0
SED,CCHIT0930,0.00668377843297323,0
SED,CCHIT0435,0.00664141215831785,0
SED,CCHIT0441,0.00662665292038356,0
SED,CCHIT0526,0.00654174131142891,0
SED,CCHIT0838,0.00643734914830079,0
SED,CCHIT0839,0.00643734914830079,0
SED,CCHIT0167,0.00620188630888236,0
SED,CCHIT0120,0.00616957004200084,0
SED,CCHIT0799,0.0060781355553706,0
SED,CCHIT1013,0.00599812426524481,0
SED,CCHIT0722,0.00594318376650882,0
SED,CCHIT0387,0.00591133592441481,0
SED,CCHIT0575,0.00590285556464645,0
SED,CCHIT1046,0.00590151615669199,0
SED,CCHIT0019,0.00587230483314429,0
SED,CCHIT0938,0.00584824259543338,0
SED,CCHIT0029,0.00581694803983134,0
SED,CCHIT0553,0.00556373600382577,0
SED,CCHIT0280,0.00540043106105239,0
SED,CCHIT0775,0.00537334048797822,0
SED,CCHIT0018,0.00528666056600303,0
SED,CCHIT0988,0.0052626713416869,0
SED,CCHIT0788,0.0052476433392566,0
SED,CCHIT0632,0.0051876003769128,0
SED,CCHIT0506,0.00504330622979269,0
SED,CCHIT0411,0.00494443850882494,0
SED,CCHIT0276,0.00493618367353398,0
SED,CCHIT0720,0.00493007848074366,0
SED,CCHIT0188,0.00483607254468231,0
SED,CCHIT0782,0.0047446086066318,0
SED,CCHIT0557,0.00471309888620063,0
SED,CCHIT0530,0.00453579064382773,0
SED,CCHIT0772,0.00441735258139349,0
SED,CCHIT0961,0.00434921398275883,0
SED,CCHIT0641,0.00434701577803495,0
SED,CCHIT0921,0.00428772092700765,0
SED,CCHIT1059,0.00427317461846462,0
SED,CCHIT0770,0.00413261956667217,0
SED,CCHIT1011,0.00412048915755272,0
SED,CCHIT0755,0.00407199638136651,0
SED,CCHIT0666,0.00405102894998151,0
SED,CCHIT0077,0.00400549405141052,0
SED,CCHIT0630,0.0039942158060049,0
SED,CCHIT0377,0.00397530932489228,0
SED,CCHIT0849,0.00396568696917294,0
SED,CCHIT0665,0.00395413643128443,0
SED,CCHIT0004,0.0039326995771859,0
SED,CCHIT0113,0.00382634651047169,0
SED,CCHIT0468,0.00381630218665958,0
SED,CCHIT0656,0.00380377651900622,0
SED,CCHIT0100,0.00364208098326173,0
SED,CCHIT0442,0.00355121178097208,0
SED,CCHIT0115,0.0035407438894764,0
SED,CCHIT0405,0.00351571154660461,0
SED,CCHIT0850,0.00350953074371907,0
SED,CCHIT0631,0.00343965305013269,0
SED,CCHIT0654,0.00341629965444255,0
SED,CCHIT0771,0.00338631615395819,0
SED,CCHIT0111,0.00334907964478518,0
SED,CCHIT0919,0.00330490701867386,0
SED,CCHIT0960,0.00329933151935265,0
SED,CCHIT0528,0.00328675909860267,0
SED,CCHIT0700,0.00321709814428126,0
SED,CCHIT0699,0.00310096824700962,0
SED,CCHIT0653,0.00307479676831611,0
SED,CCHIT0145,0.00306370705787436,0
SED,CCHIT0096,0.00305415202568933,0
SED,CCHIT0848,0.00302462810423429,0
SED,CCHIT0911,0.00300500606653819,0
SED,CCHIT0266,0.00299264987835577,0
SED,CCHIT0906,0.00297761270146079,0
SED,CCHIT0958,0.00297333058341971,0
SED,CCHIT0734,0.00297108319432822,0
SED,CCHIT0514,0.00295721717030836,0
SED,CCHIT0779,0.0029462608130341,0
SED,CCHIT0368,0.00292504101458976,0
SED,CCHIT0299,0.00283290622302976,0
SED,CCHIT0803,0.00281829839744835,0
SED,CCHIT0349,0.00276641641077773,0
SED,CCHIT0912,0.00275979966388376,0
